;Map;Team;InternalTeamId;MatchId;RoundId;RoundWinner;MatchWinner;Survived;AbnormalMatch;TimeAlive;TravelledDistance;RLethalGrenadesThrown;RNonLethalGrenadesThrown;PrimaryAssaultRifle;PrimarySniperRifle;PrimaryHeavy;PrimarySMG;PrimaryPistol;FirstKillTime;RoundKills;RoundAssists;RoundHeadshots;RoundFlankKills;RoundStartingEquipmentValue;TeamStartingEquipmentValue;MatchKills;MatchFlankKills;MatchAssists;MatchHeadshots
14200;de_dust2;Terrorist;1;60;15;True;True;False;False;54.895.880.206.709.300;5.192.776.242.773.730;0;0;0.0;1.0;0.0;0.0;0;28.366.127.000.000.000;1;1;0;0;6150;26500;2;0;3;0
14201;de_dust2;Terrorist;1;60;15;True;True;False;False;45.284.217.195.427.800;30.429.464.478.653.600;0;1;0.0;1.0;0.0;0.0;0;428.226.929;0;0;0;0;6150;26500;6;2;0;1
14202;de_dust2;Terrorist;1;60;15;True;True;False;False;62.436.737.772.470.800;4.193.142.833.646.710;0;2;1.0;0.0;0.0;0.0;0;2.754.562;1;0;1;0;4700;26500;8;1;0;3
14203;de_dust2;Terrorist;1;60;15;True;True;True;False;10.287.605.166.139.900;9.054.495.931.228.010;1;3;1.0;0.0;0.0;0.0;0;537.628;2;0;1;0;4700;26500;6;0;2;3
14204;de_dust2;Terrorist;1;60;15;True;True;False;False;25.162.239.753.110.900;3.255.935.511.514.140;0;1;1.0;0.0;0.0;0.0;0;447.372.131;0;0;0;0;4800;26500;5;0;2;1
14205;de_dust2;CounterTerrorist;2;60;15;False;False;False;False;28.366.127.423.538.000;3.031.139.704.190.160;1;0;1.0;0.0;0.0;0.0;0;37.626.144.399.999.900;0;0;0;0;5600;33700;15;1;5;6
14206;de_dust2;CounterTerrorist;2;60;15;False;False;False;False;901.386.445.814.082;487.917.537.835.308;2;1;0.0;1.0;0.0;0.0;0;4.528.421.779.999.990;2;0;0;0;7850;33700;8;1;2;4
14207;de_dust2;CounterTerrorist;2;60;15;False;False;False;False;2.754.561.960.550.180;1.329.854.370.477.770;0;1;0.0;1.0;0.0;0.0;0;2.516.224;1;0;0;0;7250;33700;16;1;1;6
14208;de_dust2;CounterTerrorist;2;60;15;False;False;True;False;10.287.605.166.139.900;10.192.830.449.201.500;1;3;0.3394919168591224;0.6605080831408776;0.0;0.0;0;624.367.371;2;0;1;0;7500;33700;19;3;5;6
14209;de_dust2;CounterTerrorist;2;60;15;False;False;False;False;53.762.797.981.802.200;5.208.794.123.379.870;1;2;1.0;0.0;0.0;0.0;0;40.126.740.000.000.000;0;0;0;0;5500;33700;15;4;3;9
14210;de_dust2;CounterTerrorist;1;60;16;False;True;False;False;42.900.837.343.036.900;13.319.982.107.173.200;0;0;0.0;0.0;0.0;0.0;1;380.559.349;1;0;1;0;800;3700;3;0;3;1
14211;de_dust2;CounterTerrorist;1;60;16;False;True;False;False;5.438.794.679.554.400;4.253.866.597.807.140;1;1;0.0;0.0;0.0;0.0;1;502.463.341;1;0;0;0;200;3700;7;2;0;1
14212;de_dust2;CounterTerrorist;1;60;16;False;True;False;False;40.790.960.096.658.000;13.486.469.482.870.700;0;0;0.0;0.0;0.0;0.0;1;2.754.562;0;0;0;0;900;3700;8;1;0;3
14213;de_dust2;CounterTerrorist;1;60;16;False;True;False;False;523.171.413.500.241;57.439.215.753.318.600;1;1;0.0;0.0;0.0;0.0;1;537.628;0;0;0;0;1000;3700;6;0;2;3
14214;de_dust2;CounterTerrorist;1;60;16;False;True;True;False;6.399.960.980.682.550;7.878.731.823.184.070;1;0;0.0;0.0;0.0;0.0;1;447.372.131;0;0;0;0;800;3700;5;0;2;1
14215;de_dust2;Terrorist;2;60;16;True;False;True;False;6.399.960.980.682.550;57.787.170.564.128.500;0;3;0.0;0.0;0.0;0.0;1;54.387.947.100.000.000;2;1;2;0;700;4200;17;1;6;8
14216;de_dust2;Terrorist;2;60;16;True;False;True;False;6.399.960.980.682.550;62.261.196.430.796.900;0;1;0.0;0.0;0.0;0.0;1;4.079.096;3;0;2;1;900;4200;11;2;2;6
14217;de_dust2;Terrorist;2;60;16;True;False;False;False;50.246.335.904.504.000;32.549.327.245.803.200;1;1;0.0;0.0;0.0;0.0;1;2.516.224;0;0;0;0;800;4200;16;1;1;6
14218;de_dust2;Terrorist;2;60;16;True;False;False;False;38.055.934.036.537.300;3.427.017.629.397.880;0;1;0.0;0.0;0.0;0.0;1;624.367.371;0;0;0;0;900;4200;19;3;5;6
14219;de_dust2;Terrorist;2;60;16;True;False;True;False;6.399.960.980.682.550;95.244.679.732.796;0;1;0.0;0.0;0.0;0.0;1;40.126.740.000.000.000;0;1;0;0;900;4200;15;4;4;9
14220;de_dust2;CounterTerrorist;1;60;17;True;True;False;False;32.937.528.124.025.600;2.237.346.201.210.630;0;0;0.0;0.0;0.0;0.0;1;380.559.349;0;0;0;0;1700;7750;3;0;3;1
14221;de_dust2;CounterTerrorist;1;60;17;True;True;False;False;38.915.513.655.432.400;3.482.455.221.249.310;0;0;0.0;0.0;1.0;0.0;0;37.743.359.999.999.900;1;0;0;0;1900;7750;8;2;0;1
14222;de_dust2;CounterTerrorist;1;60;17;True;True;False;False;44.307.422.173.956.100;4.186.603.419.332.260;0;0;0.0;0.0;0.0;0.0;1;4.254.919;1;0;1;0;1500;7750;9;1;0;4
14223;de_dust2;CounterTerrorist;1;60;17;True;True;True;False;450.107.145.894.158;4.034.209.763.259.460;0;0;0.0;0.0;0.0;0.0;1;537.628;0;0;0;0;1300;7750;6;0;2;3
14224;de_dust2;CounterTerrorist;1;60;17;True;True;False;False;340.706.103.489.328;3.946.778.138.478.980;0;0;0.0;0.0;0.0;0.0;1;447.372.131;0;0;0;0;1350;7750;5;0;2;1
14225;de_dust2;Terrorist;2;60;17;False;False;True;False;450.107.145.894.158;49.293.799.574.551.000;0;1;1.0;0.0;0.0;0.0;0;329.375.267;2;0;2;0;4150;18500;19;1;6;10
14226;de_dust2;Terrorist;2;60;17;False;False;False;False;4.254.919.113.530.710;4.567.340.487.027.730;0;0;1.0;0.0;0.0;0.0;0;4.079.096;0;2;0;0;4400;18500;11;2;4;6
14227;de_dust2;Terrorist;2;60;17;False;False;True;False;450.107.145.894.158;5.369.320.450.320.930;0;3;0.0;1.0;0.0;0.0;0;443.074.226;1;0;0;0;3450;18500;17;1;1;6
14228;de_dust2;Terrorist;2;60;17;False;False;True;False;450.107.145.894.158;7.772.728.692.756.700;1;0;0.0;0.0;0.0;1.0;0;450.107.155;1;0;1;0;3000;18500;20;3;5;7
14229;de_dust2;Terrorist;2;60;17;False;False;False;False;37.743.359.629.666.300;49.740.601.424.691.700;1;0;1.0;0.0;0.0;0.0;0;34.070.609.999.999.900;1;0;1;0;3500;18500;16;4;4;10
14230;de_dust2;Terrorist;1;61;1;True;False;False;False;5.766.926.595.083.220;6.394.665.679.985.560;0;0;0.0;0.0;0.0;0.0;1;5.759.112;1;0;1;0;850;4200;1;0;0;1
14231;de_dust2;Terrorist;1;61;1;True;False;False;False;46.494.868.889.898.600;8.011.533.700.062.770;0;1;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;900;4200;0;0;0;0
14232;de_dust2;Terrorist;1;61;1;True;False;False;False;81.072.985.669.361;9.540.929.550.537.090;0;1;0.0;0.0;0.0;0.0;1;0.0;0;1;0;0;900;4200;0;0;1;0
14233;de_dust2;Terrorist;1;61;1;True;False;True;False;8.564.432.992.156.110;7.366.470.500.760.710;0;0;0.0;0.0;0.0;0.0;1;55.598.487.899.999.900;4;0;2;0;850;4200;4;0;0;2
14234;de_dust2;Terrorist;1;61;1;True;False;False;False;4.848.750.612.803.710;3.383.780.182.369.260;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;700;4200;0;0;0;0
14235;de_dust2;CounterTerrorist;2;61;1;False;True;False;False;773.612.104.218.481;7.953.594.538.757.470;0;3;0.0;0.0;0.0;0.0;1;4.649.487;1;0;1;0;950;4550;1;0;0;1
14236;de_dust2;CounterTerrorist;2;61;1;False;True;False;False;5.759.112.331.404.240;3.763.251.010.146.630;1;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;1000;4550;0;0;0;0
14237;de_dust2;CounterTerrorist;2;61;1;False;True;False;False;55.598.486.075.903.900;6.563.647.612.277.930;0;1;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;800;4550;0;0;0;0
14238;de_dust2;CounterTerrorist;2;61;1;False;True;True;False;8.564.432.992.156.110;6.584.834.932.409.020;0;2;0.0;0.0;0.0;0.0;1;57.669.265.700.000.000;2;0;1;0;800;4550;2;0;0;1
14239;de_dust2;CounterTerrorist;2;61;1;False;True;False;False;61.459.183.835.134.800;63.114.727.837.878.200;1;0;0.0;0.0;0.0;0.0;1;4.848.750.689.999.990;1;0;1;0;1000;4550;1;0;0;1
14240;de_dust2;Terrorist;1;61;2;False;False;True;False;3.911.038.971.326.760;3.810.543.156.039.110;0;0;1.0;0.0;0.0;0.0;0;326.636.238;3;0;3;0;3900;16850;4;0;0;4
14241;de_dust2;Terrorist;1;61;2;False;False;True;False;3.911.038.971.326.760;49.357.680.696.843.800;0;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;3500;16850;0;0;0;0
14242;de_dust2;Terrorist;1;61;2;False;False;True;False;3.911.038.971.326.760;4.173.652.462.409.660;0;0;1.0;0.0;0.0;0.0;0;0.0;0;0;0;0;3550;16850;0;0;1;0
14243;de_dust2;Terrorist;1;61;2;False;False;True;False;3.911.038.971.326.760;29.198.728.292.109.700;0;0;1.0;0.0;0.0;0.0;0;3.911.039;1;0;0;0;4700;16850;5;0;0;2
14244;de_dust2;Terrorist;1;61;2;False;False;True;False;3.911.038.971.326.760;3.754.824.564.679.420;1;0;0.0;0.0;0.0;0.0;1;3.434.369;1;1;0;0;1200;16850;1;0;1;0
14245;de_dust2;CounterTerrorist;2;61;2;True;True;True;False;3.911.038.971.326.760;3.306.900.900.350.260;0;1;0.0;0.0;0.0;0.0;1;4.649.487;0;0;0;0;500;2100;1;0;0;1
14246;de_dust2;CounterTerrorist;2;61;2;True;True;False;False;3.266.362.217.811.360;3.920.407.533.526.100;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;2100;0;0;0;0
14247;de_dust2;CounterTerrorist;2;61;2;True;True;False;False;3.434.368.886.909.310;4.614.078.964.022.000;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;300;2100;0;0;0;0
14248;de_dust2;CounterTerrorist;2;61;2;True;True;False;False;3.453.904.546.106.750;4.391.339.879.095.440;0;0;0.0;0.0;0.0;0.0;1;57.669.265.700.000.000;0;0;0;0;500;2100;2;0;0;1
14249;de_dust2;CounterTerrorist;2;61;2;True;True;False;False;37.156.823.793.524.000;417.715.103.091.931;0;1;0.0;0.0;0.0;0.0;1;4.848.750.689.999.990;0;0;0;0;500;2100;1;0;0;1
14250;de_dust2;Terrorist;1;61;3;False;False;False;False;4.290.030.759.757.030;31.088.017.861.998.800;1;0;1.0;0.0;0.0;0.0;0;326.636.238;0;0;0;0;4700;19450;4;0;0;4
14251;de_dust2;Terrorist;1;61;3;False;False;True;False;8.642.575.628.945.850;10.202.506.372.895.000;0;2;1.0;0.0;0.0;0.0;0;39.305.748;2;0;1;0;4100;19450;2;0;0;1
14252;de_dust2;Terrorist;1;61;3;False;False;True;False;8.642.575.628.945.850;987.582.616.485.409;1;1;1.0;0.0;0.0;0.0;0;327.417.641;2;0;1;1;3950;19450;2;1;1;1
14253;de_dust2;Terrorist;1;61;3;False;False;False;False;4.672.929.680.026.780;4.235.697.581.485.100;1;0;1.0;0.0;0.0;0.0;0;4.450.223;1;0;0;0;4700;19450;6;0;0;2
14254;de_dust2;Terrorist;1;61;3;False;False;False;False;30.202.129.119.236.600;3.395.538.832.062.400;0;0;0.0;0.0;0.0;0.0;1;3.434.369;0;0;0;0;2000;19450;1;0;1;0
14255;de_dust2;CounterTerrorist;2;61;3;True;True;False;False;4.450.223.165.176.000;4.346.396.363.386.690;0;0;0.0;0.0;0.0;0.0;1;4.649.487;0;1;0;0;200;1200;1;0;1;1
14256;de_dust2;CounterTerrorist;2;61;3;True;True;False;False;3.930.574.630.524.200;2.317.100.620.905.330;0;0;0.0;0.0;0.0;0.0;1;0.0;0;0;0;0;200;1200;0;0;0;0
14257;de_dust2;CounterTerrorist;2;61;3;True;True;False;False;5.731.762.408.527.830;8.717.281.403.409.690;0;0;1.0;0.0;0.0;0.0;0;3.020.213;2;0;2;1;300;1200;2;1;0;2
14258;de_dust2;CounterTerrorist;2;61;3;True;True;True;False;8.642.575.628.945.850;939.466.298.702.107;0;1;1.0;0.0;0.0;0.0;0;429.003.067;1;0;1;1;200;1200;3;1;0;2
14259;de_dust2;CounterTerrorist;2;61;3;True;True;False;False;3.274.176.481.490.330;4.031.003.026.310.990;0;0;0.0;0.0;0.0;0.0;1;4.848.750.689.999.990;0;1;0;0;300;1200;1;0;1;1
14260;de_dust2;Terrorist;1;61;4;False;False;True;False;11.948.009.165.152.000;986.447.984.019.238;1;3;1.0;0.0;0.0;0.0;0;8.177.627;2;1;1;0;4700;24800;6;0;1;5
14261;de_dust2;Terrorist;1;61;4;False;False;True;False;11.948.009.165.152.000;10.762.175.394.405.500;1;3;1.0;0.0;0.0;0.0;0;11.877.681.000.000.000;1;0;1;0;4100;24800;3;0;0;2
14262;de_dust2;Terrorist;1;61;4;False;False;False;False;11.061.090.237.588.400;10.685.417.280.972.100;1;4;1.0;0.0;0.0;0.0;0;327.417.641;0;0;0;0;4850;24800;2;1;1;1
14263;de_dust2;Terrorist;1;61;4;False;False;True;False;11.948.009.165.152.000;792.098.429.462.224;1;3;1.0;0.0;0.0;0.0;0;1.127.989;2;0;0;0;4700;24800;8;0;0;2
14264;de_dust2;Terrorist;1;61;4;False;False;False;False;54.270.061.250.478.200;32.286.945.369.724.600;0;2;0.0;1.0;0.0;0.0;0;3.434.369;0;0;0;0;6450;24800;1;0;1;0
14265;de_dust2;CounterTerrorist;2;61;4;True;True;True;False;11.948.009.165.152.000;8.959.125.451.912.860;0;0;0.0;1.0;0.0;0.0;0;4.649.487;0;0;0;0;5950;27450;1;0;1;1
14266;de_dust2;CounterTerrorist;2;61;4;True;True;False;False;11.279.889.620.599.700;6.256.798.238.430.810;0;3;1.0;0.0;0.0;0.0;0;5.427.006;1;0;0;0;5200;27450;1;0;0;0
14267;de_dust2;CounterTerrorist;2;61;4;True;True;False;False;11.877.680.792.041.300;9.715.977.514.324.370;1;4;1.0;0.0;0.0;0.0;0;1.106.109;1;0;0;0;5600;27450;3;1;0;2
14268;de_dust2;CounterTerrorist;2;61;4;True;True;False;False;8.177.626.940.046.870;5.316.353.305.821.050;0;2;1.0;0.0;0.0;0.0;0;429.003.067;0;0;0;0;5500;27450;3;1;0;2
14269;de_dust2;CounterTerrorist;2;61;4;True;True;False;False;11.279.889.620.599.700;644.568.640.290.863;0;3;1.0;0.0;0.0;0.0;0;4.848.750.689.999.990;0;0;0;0;5200;27450;1;0;1;1
14270;de_dust2;Terrorist;1;61;5;False;False;False;False;57.005.053.538.119.300;4.050.779.070.142.300;1;3;1.0;0.0;0.0;0.0;0;543.482.056;1;1;1;0;4700;24400;7;0;2;6
14271;de_dust2;Terrorist;1;61;5;False;False;True;False;8.372.983.532.021.230;8.902.076.364.555.480;1;1;1.0;0.0;0.0;0.0;0;11.877.681.000.000.000;0;1;0;0;4800;24400;3;0;1;2
14272;de_dust2;Terrorist;1;61;5;False;False;True;False;8.372.983.532.021.230;887.626.087.582.564;0;0;0.2381443298969072;0.7618556701030926;0.0;0.0;0;327.417.641;0;0;0;0;6050;24400;2;1;1;1
14273;de_dust2;Terrorist;1;61;5;False;False;False;False;7.060.187.233.953.500;7.079.953.590.891.120;1;0;0.7392550143266475;0.2607449856733524;0.0;0.0;0;1.127.989;0;1;0;0;6750;24400;8;0;1;2
14274;de_dust2;Terrorist;1;61;5;False;False;True;False;8.372.983.532.021.230;12.055.411.844.753.700;1;0;0.0;1.0;0.0;0.0;0;540.747.032;3;0;0;0;2100;24400;4;0;1;0
14275;de_dust2;CounterTerrorist;2;61;5;True;True;False;False;7.353.222.121.915.050;8.880.488.492.679.350;0;0;0.0;0.0;0.0;0.0;1;706.018.753;1;0;1;0;200;2400;2;0;1;2
14276;de_dust2;CounterTerrorist;2;61;5;True;True;False;False;6.493.653.117.227.850;6.344.644.905.362.080;0;0;0.0;0.0;0.0;0.0;1;5.700.505.450.000.000;1;1;0;0;300;2400;2;0;1;0
14277;de_dust2;CounterTerrorist;2;61;5;True;True;False;False;54.074.704.658.503.900;8.588.695.175.195.070;0;0;0.0;0.0;0.0;0.0;1;1.106.109;0;0;0;0;800;2400;3;1;0;2
14278;de_dust2;CounterTerrorist;2;61;5;True;True;False;False;5.434.820.388.726.800;22.133.592.834.668.100;0;0;0.0;0.0;0.0;0.0;1;429.003.067;0;0;0;0;300;2400;3;1;0;2
14279;de_dust2;CounterTerrorist;2;61;5;True;True;True;False;8.372.983.532.021.230;8.544.858.355.598.460;0;0;0.0;0.0;0.0;0.0;1;4.848.750.689.999.990;0;0;0;0;800;2400;1;0;1;1
14280;de_dust2;Terrorist;1;61;6;False;False;False;False;7.040.651.574.756.070;4.638.774.937.195.150;1;3;1.0;0.0;0.0;0.0;0;543.482.056;0;0;0;0;4700;25850;7;0;2;6
14281;de_dust2;Terrorist;1;61;6;False;False;False;False;710.316.568.418.787;59.349.928.894.610.300;1;3;1.0;0.0;0.0;0.0;0;11.877.681.000.000.000;0;0;0;0;4800;25850;3;0;1;2
14282;de_dust2;Terrorist;1;61;6;False;False;False;False;7.271.172.353.285.820;10.035.984.144.277.400;1;3;1.0;0.0;0.0;0.0;0;0.0;1;1;0;0;4800;25850;3;1;2;1
14283;de_dust2;Terrorist;1;61;6;False;False;False;False;2.551.357.091.185.190;2.771.319.073.626.180;0;2;1.0;0.0;0.0;0.0;0;1.127.989;0;0;0;0;4700;25850;8;0;1;2
14284;de_dust2;Terrorist;1;61;6;False;False;True;False;10.967.319.073.440.700;8.981.241.541.304.830;1;4;0.0;1.0;0.0;0.0;0;508.708.572;4;0;0;1;6850;25850;8;1;1;0
14285;de_dust2;CounterTerrorist;2;61;6;True;True;False;False;5.087.085.655.012.430;4.223.091.022.409.110;1;1;0.0;1.0;0.0;0.0;0;2.551.357;1;1;0;0;6750;28850;3;0;2;2
14286;de_dust2;CounterTerrorist;2;61;6;True;True;False;False;9.584.194.402.262.290;5.191.375.291.415.560;1;3;1.0;0.0;0.0;0.0;0;7.103.165.440.000.000;2;0;1;0;5500;28850;4;0;1;1
14287;de_dust2;CounterTerrorist;2;61;6;True;True;False;False;8.587.875.783.193.030;826.486.007.963.874;1;3;1.0;0.0;0.0;0.0;0;1.106.109;0;0;0;0;5600;28850;3;1;0;2
14288;de_dust2;CounterTerrorist;2;61;6;True;True;False;False;10.224.964.023.938.200;11.850.486.891.351.200;0;2;1.0;0.0;0.0;0.0;0;429.003.067;0;0;0;0;5500;28850;3;1;0;2
14289;de_dust2;CounterTerrorist;2;61;6;True;True;True;False;10.967.319.073.440.700;6.412.762.353.851.470;1;3;1.0;0.0;0.0;0.0;0;7.040.652;1;0;1;0;5500;28850;2;0;1;2
14290;de_dust2;Terrorist;1;61;7;False;False;True;False;3.856.339.125.573.940;5.707.522.464.061.620;0;0;1.0;0.0;0.0;0.0;0;543.482.056;0;0;0;0;200;21250;7;0;2;6
14291;de_dust2;Terrorist;1;61;7;False;False;True;False;3.856.339.125.573.940;32.673.174.481.750.700;0;0;1.0;0.0;0.0;0.0;0;320.775.528;2;0;1;0;4800;21250;5;0;1;3
14292;de_dust2;Terrorist;1;61;7;False;False;True;False;3.856.339.125.573.940;30.405.302.182.327.600;1;1;1.0;0.0;0.0;0.0;0;3.262.455;3;0;1;0;4700;21250;6;1;2;2
14293;de_dust2;Terrorist;1;61;7;False;False;False;False;34.578.116.779.462.400;4.084.985.624.594.830;0;1;1.0;0.0;0.0;0.0;0;1.127.989;0;1;0;0;4700;21250;8;0;2;2
14294;de_dust2;Terrorist;1;61;7;False;False;True;False;3.856.339.125.573.940;2.138.092.218.628.840;0;0;0.0;1.0;0.0;0.0;0;508.708.572;0;0;0;0;6850;21250;8;1;1;0
14295;de_dust2;CounterTerrorist;2;61;7;True;True;False;False;32.624.550.859.718.700;13.791.185.094.551.700;0;1;0.0;0.0;0.0;0.0;1;2.551.357;0;0;0;0;200;1000;3;0;2;2
14296;de_dust2;CounterTerrorist;2;61;7;True;True;False;False;3.207.755.240.219.050;25.722.037.815.207.300;0;0;0.0;0.0;0.0;0.0;1;7.103.165.440.000.000;0;0;0;0;200;1000;4;0;1;1
14297;de_dust2;CounterTerrorist;2;61;7;True;True;False;False;34.148.332.277.118.800;4.001.827.960.511.120;0;0;0.0;0.0;0.0;0.0;1;1.106.109;0;0;0;0;200;1000;3;1;0;2
14298;de_dust2;CounterTerrorist;2;61;7;True;True;False;False;35.828.398.968.098.300;3.710.343.827.983.290;0;0;0.0;0.0;0.0;0.0;1;345.781.174;1;0;1;0;200;1000;4;1;0;3
14299;de_dust2;CounterTerrorist;2;61;7;True;True;True;False;3.856.339.125.573.940;31.248.270.886.169.000;0;0;0.0;0.0;0.0;0.0;1;7.040.652;0;0;0;0;200;1000;2;0;1;2
14300;de_dust2;Terrorist;1;61;8;True;False;False;False;6.907.809.092.213.500;4.313.996.451.347.860;1;1;1.0;0.0;0.0;0.0;0;543.482.056;0;0;0;0;4700;25750;7;0;2;6
14301;de_dust2;Terrorist;1;61;8;True;False;False;False;1.464.393.013.439.830;11.757.998.375.454.900;1;4;1.0;0.0;0.0;0.0;0;122.918.365;2;0;1;1;4800;25750;7;1;1;4
14302;de_dust2;Terrorist;1;61;8;True;False;False;False;12.260.579.712.311.000;6.838.743.907.036.540;1;1;0.945506692160612;0.05449330783938815;0.0;0.0;0;8.552.711.490.000.000;1;0;0;0;4700;25750;7;1;2;2
14303;de_dust2;Terrorist;1;61;8;True;False;False;False;12.791.949.642.481.300;9.836.612.160.098.510;1;1;1.0;0.0;0.0;0.0;0;1.127.989;0;1;0;0;4700;25750;8;0;3;2
14304;de_dust2;Terrorist;1;61;8;True;False;False;False;7.818.170.810.814.040;26.543.117.411.325.600;0;1;0.00813421453990849;0.9918657854600916;0.0;0.0;0;508.708.572;0;0;0;0;6850;25750;8;1;1;0
14305;de_dust2;CounterTerrorist;2;61;8;False;True;False;False;855.271.159.663.765;27.521.347.460.174.800;0;2;0.0;1.0;0.0;0.0;0;6.907.809.449.999.990;2;0;1;0;6450;31250;5;0;2;3
14306;de_dust2;CounterTerrorist;2;61;8;False;True;True;False;1.625.757.558.410.650;1.132.301.920.270.320;2;2;0.9813647574677994;0.018635242532200603;0.0;0.0;0;1.464.393;1;0;0;1;6100;31250;5;1;1;1
14307;de_dust2;CounterTerrorist;2;61;8;False;True;False;False;12.291.836.767.026.900;8.346.553.126.285.920;1;3;1.0;0.0;0.0;0.0;0;1.106.109;0;0;0;0;5200;31250;3;1;0;2
14308;de_dust2;CounterTerrorist;2;61;8;False;True;True;False;1.625.757.558.410.650;11.595.747.581.847.200;1;3;0.0;1.0;0.0;0.0;0;345.781.174;0;1;0;0;7400;31250;4;1;1;3
14309;de_dust2;CounterTerrorist;2;61;8;False;True;False;False;12.811.485.301.678.700;5.599.664.070.140.080;2;2;1.0;0.0;0.0;0.0;0;1.226.058;2;0;1;0;6100;31250;4;0;1;3
14310;de_dust2;Terrorist;1;61;9;True;False;False;False;667.338.118.184.427;5.184.435.377.908.660;2;2;1.0;0.0;0.0;0.0;0;543.482.056;0;0;0;0;5100;26050;7;0;2;6
14311;de_dust2;Terrorist;1;61;9;True;False;False;False;10.193.706.969.222.300;12.147.879.060.602.700;1;3;1.0;0.0;0.0;0.0;0;122.918.365;0;0;0;0;4700;26050;7;1;1;4
14312;de_dust2;Terrorist;1;61;9;True;False;False;False;4.555.715.724.842.160;5.824.916.477.916.440;0;3;1.0;0.0;0.0;0.0;0;8.552.711.490.000.000;0;0;0;0;4700;26050;7;1;2;2
14313;de_dust2;Terrorist;1;61;9;True;False;True;False;10.361.713.638.320.200;7.272.760.897.837.290;2;2;1.0;0.0;0.0;0.0;0;6.892.181;1;0;0;0;4700;26050;9;0;3;2
14314;de_dust2;Terrorist;1;61;9;True;False;False;False;6.419.417.612.277.590;5.846.910.585.330.480;0;2;0.0;1.0;0.0;0.0;0;508.708.572;0;0;0;0;6850;26050;8;1;1;0
14315;de_dust2;CounterTerrorist;2;61;9;False;True;True;False;10.361.713.638.320.200;54.093.584.143.834.600;1;3;0.0;1.0;0.0;0.0;0;6.907.809.449.999.990;0;0;0;0;6750;29650;5;0;2;3
14316;de_dust2;CounterTerrorist;2;61;9;False;True;True;False;10.361.713.638.320.200;58.555.422.449.065.200;2;2;0.9739063699155794;0.026093630084420567;0.0;0.0;0;103.617.134;1;0;0;0;6100;29650;6;1;1;1
14317;de_dust2;CounterTerrorist;2;61;9;False;True;True;False;10.361.713.638.320.200;461.914.106.426.909;0;0;1.0;0.0;0.0;0.0;0;641.941.757;2;0;2;0;4800;29650;5;1;0;4
14318;de_dust2;CounterTerrorist;2;61;9;False;True;True;False;10.361.713.638.320.200;9.111.961.767.531.740;1;3;0.0;1.0;0.0;0.0;0;345.781.174;0;0;0;0;7400;29650;4;1;1;3
14319;de_dust2;CounterTerrorist;2;61;9;False;True;False;False;6.892.180.564.855.550;617.201.689.170.582;0;1;1.0;0.0;0.0;0.0;0;6.673.380.999.999.990;1;1;1;0;4600;29650;5;0;2;4
14320;de_dust2;Terrorist;1;61;10;True;False;True;False;12.053.501.724.818.200;852.666.216.396.487;1;3;1.0;0.0;0.0;0.0;0;10.963.411.699.999.900;1;0;0;1;4700;25250;8;1;2;6
14321;de_dust2;Terrorist;1;61;10;True;False;False;False;10.709.448.372.034.600;8.342.856.235.057.840;1;3;1.0;0.0;0.0;0.0;0;8.298.748;1;0;0;0;4700;25250;8;1;1;4
14322;de_dust2;Terrorist;1;61;10;True;False;False;False;3.879.781.916.610.860;3.803.316.326.156.680;1;1;1.0;0.0;0.0;0.0;0;8.552.711.490.000.000;0;1;0;0;4700;25250;7;1;3;2
14323;de_dust2;Terrorist;1;61;10;True;False;False;False;11.424.453.498.660.800;7.749.902.658.649.620;1;3;1.0;0.0;0.0;0.0;0;9.119.246;2;0;2;0;4700;25250;11;0;3;4
14324;de_dust2;Terrorist;1;61;10;True;False;False;False;10.295.292.397.048.900;61.748.298.994.902.600;0;3;0.0;1.0;0.0;0.0;0;508.708.572;0;0;0;0;6450;25250;8;1;1;0
14325;de_dust2;CounterTerrorist;2;61;10;False;True;False;False;8.298.748.027.070.970;43.898.785.570.792.200;1;3;0.0;1.0;0.0;0.0;0;6.907.809.449.999.990;0;0;0;0;6750;30950;5;0;2;3
14326;de_dust2;CounterTerrorist;2;61;10;False;True;False;False;1.090.871.209.584.840;7.227.888.710.634.260;1;3;1.0;0.0;0.0;0.0;0;103.617.134;0;0;0;0;5100;30950;6;1;1;1
14327;de_dust2;CounterTerrorist;2;61;10;False;True;True;False;12.053.501.724.818.200;8.598.930.816.598.580;1;3;1.0;0.0;0.0;0.0;0;10.709.448.200.000.000;2;0;0;0;5600;30950;7;1;0;4
14328;de_dust2;CounterTerrorist;2;61;10;False;True;False;False;109.634.119.416.013;8.376.678.669.819.780;1;3;0.0;1.0;0.0;0.0;0;102.952.927;1;0;1;0;7400;30950;5;1;1;4
14329;de_dust2;CounterTerrorist;2;61;10;False;True;False;False;9.119.245.713.363.300;9.174.715.565.844.280;2;2;1.0;0.0;0.0;0.0;0;3.879.782;1;1;0;0;6100;30950;6;0;3;4
